nloci,reps,a1s,K1s,kernel,traits,time,mnnd
15,9,0.1,1000.0,Gaussian,Gaussian,1,0.2757612990091492
15,9,0.1,1000.0,Gaussian,Gaussian,2,0.27565200117301913
15,9,0.1,1000.0,Gaussian,Gaussian,3,0.2744301315889479
15,9,0.1,1000.0,Gaussian,Gaussian,4,0.27393132533208253
15,9,0.1,1000.0,Gaussian,Gaussian,5,0.27420419382014793
15,9,0.1,1000.0,Gaussian,Gaussian,6,0.2739136034362245
15,9,0.1,1000.0,Gaussian,Gaussian,7,0.27339227277378103
15,9,0.1,1000.0,Gaussian,Gaussian,8,0.27288297189024735
15,9,0.1,1000.0,Gaussian,Gaussian,9,0.27317667598639034
15,9,0.1,1000.0,Gaussian,Gaussian,10,0.27321941476379835
15,9,0.1,1000.0,Gaussian,Gaussian,11,0.2738814176053133
15,9,0.1,1000.0,Gaussian,Gaussian,12,0.2746610237746454
15,9,0.1,1000.0,Gaussian,Gaussian,13,0.2755652378917309
15,9,0.1,1000.0,Gaussian,Gaussian,14,0.27658564807211733
15,9,0.1,1000.0,Gaussian,Gaussian,15,0.2778963709021917
15,9,0.1,1000.0,Gaussian,Gaussian,16,0.27965483127378415
15,9,0.1,1000.0,Gaussian,Gaussian,17,0.281487440052898
15,9,0.1,1000.0,Gaussian,Gaussian,18,0.2833714985638278
15,9,0.1,1000.0,Gaussian,Gaussian,19,0.28556552131759527
15,9,0.1,1000.0,Gaussian,Gaussian,20,0.28784277870980024
15,9,0.1,1000.0,Gaussian,Gaussian,21,0.2899476434919555
15,9,0.1,1000.0,Gaussian,Gaussian,22,0.29202095333902217
15,9,0.1,1000.0,Gaussian,Gaussian,23,0.294054665308432
15,9,0.1,1000.0,Gaussian,Gaussian,24,0.29604157121498775
15,9,0.1,1000.0,Gaussian,Gaussian,25,0.2979756868274561
15,9,0.1,1000.0,Gaussian,Gaussian,26,0.2998523306315451
15,9,0.1,1000.0,Gaussian,Gaussian,27,0.3011512524992952
15,9,0.1,1000.0,Gaussian,Gaussian,28,0.3024132536735402
15,9,0.1,1000.0,Gaussian,Gaussian,29,0.3034599012030113
15,9,0.1,1000.0,Gaussian,Gaussian,30,0.3044706986000559
15,9,0.1,1000.0,Gaussian,Gaussian,31,0.30543065422906396
15,9,0.1,1000.0,Gaussian,Gaussian,32,0.306337524304195
15,9,0.1,1000.0,Gaussian,Gaussian,33,0.3073598215213926
15,9,0.1,1000.0,Gaussian,Gaussian,34,0.3079895976991579
15,9,0.1,1000.0,Gaussian,Gaussian,35,0.308566774572835
15,9,0.1,1000.0,Gaussian,Gaussian,36,0.30909551714811784
15,9,0.1,1000.0,Gaussian,Gaussian,37,0.30957873097125843
15,9,0.1,1000.0,Gaussian,Gaussian,38,0.3100188439240377
15,9,0.1,1000.0,Gaussian,Gaussian,39,0.3105499946035275
15,9,0.1,1000.0,Gaussian,Gaussian,40,0.3110344597674089
15,9,0.1,1000.0,Gaussian,Gaussian,41,0.31160312641059035
15,9,0.1,1000.0,Gaussian,Gaussian,42,0.31213538618834663
15,9,0.1,1000.0,Gaussian,Gaussian,43,0.31263402029887866
15,9,0.1,1000.0,Gaussian,Gaussian,44,0.3131011241599762
15,9,0.1,1000.0,Gaussian,Gaussian,45,0.3135386545765633
15,9,0.1,1000.0,Gaussian,Gaussian,46,0.31394819380809336
15,9,0.1,1000.0,Gaussian,Gaussian,47,0.3143315640191178
15,9,0.1,1000.0,Gaussian,Gaussian,48,0.3146905169241617
15,9,0.1,1000.0,Gaussian,Gaussian,49,0.31502670057145493
15,9,0.1,1000.0,Gaussian,Gaussian,50,0.3153416648639256
15,9,0.1,1000.0,Gaussian,Gaussian,51,0.31563686767285176
15,9,0.1,1000.0,Gaussian,Gaussian,52,0.31591367961979006
15,9,0.1,1000.0,Gaussian,Gaussian,53,0.31617338816408846
15,9,0.1,1000.0,Gaussian,Gaussian,54,0.31641720143365576
