nloci,reps,a1s,K1s,kernel,traits,time,mnnd
7,5,0.1,1000.0,Gaussian,Gaussian,1,0.31352175961628037
7,5,0.1,1000.0,Gaussian,Gaussian,2,0.31547488447070143
7,5,0.1,1000.0,Gaussian,Gaussian,3,0.31640846626932057
7,5,0.1,1000.0,Gaussian,Gaussian,4,0.31877200727944777
7,5,0.1,1000.0,Gaussian,Gaussian,5,0.32073807862413695
7,5,0.1,1000.0,Gaussian,Gaussian,6,0.32093316130020827
7,5,0.1,1000.0,Gaussian,Gaussian,7,0.32120768412786915
7,5,0.1,1000.0,Gaussian,Gaussian,8,0.32153174468190243
7,5,0.1,1000.0,Gaussian,Gaussian,9,0.3223409847594898
7,5,0.1,1000.0,Gaussian,Gaussian,10,0.32314678098168054
7,5,0.1,1000.0,Gaussian,Gaussian,11,0.32395060516776053
7,5,0.1,1000.0,Gaussian,Gaussian,12,0.32419687429270366
7,5,0.1,1000.0,Gaussian,Gaussian,13,0.32447315219998707
7,5,0.1,1000.0,Gaussian,Gaussian,14,0.3247668261756016
7,5,0.1,1000.0,Gaussian,Gaussian,15,0.32507183108546694
7,5,0.1,1000.0,Gaussian,Gaussian,16,0.32538367493456527
7,5,0.1,1000.0,Gaussian,Gaussian,17,0.32569822844629015
7,5,0.1,1000.0,Gaussian,Gaussian,18,0.32601193770462844
7,5,0.1,1000.0,Gaussian,Gaussian,19,0.32632142066180986
7,5,0.1,1000.0,Gaussian,Gaussian,20,0.3266234903944729
7,5,0.1,1000.0,Gaussian,Gaussian,21,0.32691523677921014
7,5,0.1,1000.0,Gaussian,Gaussian,22,0.3271940906733318
7,5,0.1,1000.0,Gaussian,Gaussian,23,0.3274578643601249
7,5,0.1,1000.0,Gaussian,Gaussian,24,0.32770476921298947
7,5,0.1,1000.0,Gaussian,Gaussian,25,0.3279334138332039
7,5,0.1,1000.0,Gaussian,Gaussian,26,0.3281427868757864
7,5,0.1,1000.0,Gaussian,Gaussian,27,0.3283322289012753
7,5,0.1,1000.0,Gaussian,Gaussian,28,0.32850139720802873
7,5,0.1,1000.0,Gaussian,Gaussian,29,0.3286502269661893
7,5,0.1,1000.0,Gaussian,Gaussian,30,0.3287788912655217
7,5,0.1,1000.0,Gaussian,Gaussian,31,0.3288877620100576
7,5,0.1,1000.0,Gaussian,Gaussian,32,0.3289773729974087
7,5,0.1,1000.0,Gaussian,Gaussian,33,0.328957242328052
7,5,0.1,1000.0,Gaussian,Gaussian,34,0.32891595600779966
7,5,0.1,1000.0,Gaussian,Gaussian,35,0.3288596713107389
7,5,0.1,1000.0,Gaussian,Gaussian,36,0.3287894395477869
7,5,0.1,1000.0,Gaussian,Gaussian,37,0.328706308531751
7,5,0.1,1000.0,Gaussian,Gaussian,38,0.3286113097170949
7,5,0.1,1000.0,Gaussian,Gaussian,39,0.3285054479060309
7,5,0.1,1000.0,Gaussian,Gaussian,40,0.32838969323550093
7,5,0.1,1000.0,Gaussian,Gaussian,41,0.3282649751555824
7,5,0.1,1000.0,Gaussian,Gaussian,42,0.3281321781191642
7,5,0.1,1000.0,Gaussian,Gaussian,43,0.3279921387206141
7,5,0.1,1000.0,Gaussian,Gaussian,44,0.32784564404378297
7,5,0.1,1000.0,Gaussian,Gaussian,45,0.327693431004651
7,5,0.1,1000.0,Gaussian,Gaussian,46,0.32753618649929556
7,5,0.1,1000.0,Gaussian,Gaussian,47,0.3273211282576846
7,5,0.1,1000.0,Gaussian,Gaussian,48,0.32743644399321026
7,5,0.1,1000.0,Gaussian,Gaussian,49,0.327536405777565
7,5,0.1,1000.0,Gaussian,Gaussian,50,0.32763061228757234
7,5,0.1,1000.0,Gaussian,Gaussian,51,0.3277210240344107
7,5,0.1,1000.0,Gaussian,Gaussian,52,0.3278085225596997
7,5,0.1,1000.0,Gaussian,Gaussian,53,0.3278936441874673
7,5,0.1,1000.0,Gaussian,Gaussian,54,0.3279767721386681
7,5,0.1,1000.0,Gaussian,Gaussian,55,0.3280582109944949
7,5,0.1,1000.0,Gaussian,Gaussian,56,0.3281040550235337
7,5,0.1,1000.0,Gaussian,Gaussian,57,0.32813666693991317
7,5,0.1,1000.0,Gaussian,Gaussian,58,0.3281712245682358
7,5,0.1,1000.0,Gaussian,Gaussian,59,0.3282077257705536
7,5,0.1,1000.0,Gaussian,Gaussian,60,0.3282461566719295
7,5,0.1,1000.0,Gaussian,Gaussian,61,0.3282864936250301
7,5,0.1,1000.0,Gaussian,Gaussian,62,0.3283287047741252
7,5,0.1,1000.0,Gaussian,Gaussian,63,0.3283727513709422
7,5,0.1,1000.0,Gaussian,Gaussian,64,0.32841858891675635
7,5,0.1,1000.0,Gaussian,Gaussian,65,0.32846616816926005
