nloci,reps,a1s,K1s,kernel,traits,time,mnnd
8,13,0.1,1000.0,Gaussian,Gaussian,1,0.1529599317111634
8,13,0.1,1000.0,Gaussian,Gaussian,2,0.15404840029421507
8,13,0.1,1000.0,Gaussian,Gaussian,3,0.15361791798632804
8,13,0.1,1000.0,Gaussian,Gaussian,4,0.15465301932059064
8,13,0.1,1000.0,Gaussian,Gaussian,5,0.15640788973407704
8,13,0.1,1000.0,Gaussian,Gaussian,6,0.1579293199545915
8,13,0.1,1000.0,Gaussian,Gaussian,7,0.1603978382838695
8,13,0.1,1000.0,Gaussian,Gaussian,8,0.16265659618586842
8,13,0.1,1000.0,Gaussian,Gaussian,9,0.16508511128938824
8,13,0.1,1000.0,Gaussian,Gaussian,10,0.1676942431262818
8,13,0.1,1000.0,Gaussian,Gaussian,11,0.16989930774130088
8,13,0.1,1000.0,Gaussian,Gaussian,12,0.17227670361944306
8,13,0.1,1000.0,Gaussian,Gaussian,13,0.17485221385449393
8,13,0.1,1000.0,Gaussian,Gaussian,14,0.17755090683908836
8,13,0.1,1000.0,Gaussian,Gaussian,15,0.18034853632498846
8,13,0.1,1000.0,Gaussian,Gaussian,16,0.18321577874596476
8,13,0.1,1000.0,Gaussian,Gaussian,17,0.18612238702283906
8,13,0.1,1000.0,Gaussian,Gaussian,18,0.18892932278704905
8,13,0.1,1000.0,Gaussian,Gaussian,19,0.19176314848588358
8,13,0.1,1000.0,Gaussian,Gaussian,20,0.19468482496756084
8,13,0.1,1000.0,Gaussian,Gaussian,21,0.19754227543140485
8,13,0.1,1000.0,Gaussian,Gaussian,22,0.1990455581131859
8,13,0.1,1000.0,Gaussian,Gaussian,23,0.20046365325571114
8,13,0.1,1000.0,Gaussian,Gaussian,24,0.20180325644310657
8,13,0.1,1000.0,Gaussian,Gaussian,25,0.2030646219819969
8,13,0.1,1000.0,Gaussian,Gaussian,26,0.20424892494050315
8,13,0.1,1000.0,Gaussian,Gaussian,27,0.20535808784266085
8,13,0.1,1000.0,Gaussian,Gaussian,28,0.20639461908770615
8,13,0.1,1000.0,Gaussian,Gaussian,29,0.20645013837892667
8,13,0.1,1000.0,Gaussian,Gaussian,30,0.20588294122660197
8,13,0.1,1000.0,Gaussian,Gaussian,31,0.2053235113881612
8,13,0.1,1000.0,Gaussian,Gaussian,32,0.20477494384127845
8,13,0.1,1000.0,Gaussian,Gaussian,33,0.20423969047275045
8,13,0.1,1000.0,Gaussian,Gaussian,34,0.20371965410411408
8,13,0.1,1000.0,Gaussian,Gaussian,35,0.2032162711151557
8,13,0.1,1000.0,Gaussian,Gaussian,36,0.20273058368603034
8,13,0.1,1000.0,Gaussian,Gaussian,37,0.20226330267551737
8,13,0.1,1000.0,Gaussian,Gaussian,38,0.20181486211989744
8,13,0.1,1000.0,Gaussian,Gaussian,39,0.20138546628424855
8,13,0.1,1000.0,Gaussian,Gaussian,40,0.200975130133361
8,13,0.1,1000.0,Gaussian,Gaussian,41,0.20026560891445486
8,13,0.1,1000.0,Gaussian,Gaussian,42,0.19941072362195167
8,13,0.1,1000.0,Gaussian,Gaussian,43,0.19858708991500026
8,13,0.1,1000.0,Gaussian,Gaussian,44,0.1977939756237974
8,13,0.1,1000.0,Gaussian,Gaussian,45,0.19703056433834762
8,13,0.1,1000.0,Gaussian,Gaussian,46,0.1962959759797477
8,13,0.1,1000.0,Gaussian,Gaussian,47,0.19558928419258848
8,13,0.1,1000.0,Gaussian,Gaussian,48,0.19490953099262362
8,13,0.1,1000.0,Gaussian,Gaussian,49,0.19425573904919596
8,13,0.1,1000.0,Gaussian,Gaussian,50,0.1936269219331822
8,13,0.1,1000.0,Gaussian,Gaussian,51,0.1930220926181734
8,13,0.1,1000.0,Gaussian,Gaussian,52,0.19244027048454673
8,13,0.1,1000.0,Gaussian,Gaussian,53,0.19188048704275865
8,13,0.1,1000.0,Gaussian,Gaussian,54,0.19134179056301084
8,13,0.1,1000.0,Gaussian,Gaussian,55,0.19082324977292547
8,13,0.1,1000.0,Gaussian,Gaussian,56,0.190323956762728
8,13,0.1,1000.0,Gaussian,Gaussian,57,0.1898430292181771
8,13,0.1,1000.0,Gaussian,Gaussian,58,0.1893796120847183
8,13,0.1,1000.0,Gaussian,Gaussian,59,0.18893287875192696
8,13,0.1,1000.0,Gaussian,Gaussian,60,0.18850203183472294
8,13,0.1,1000.0,Gaussian,Gaussian,61,0.1881131427860894
8,13,0.1,1000.0,Gaussian,Gaussian,62,0.18786565597677457
8,13,0.1,1000.0,Gaussian,Gaussian,63,0.18762039699622354
8,13,0.1,1000.0,Gaussian,Gaussian,64,0.18737750851749455
8,13,0.1,1000.0,Gaussian,Gaussian,65,0.18713710581559187
8,13,0.1,1000.0,Gaussian,Gaussian,66,0.18689927978288817
8,13,0.1,1000.0,Gaussian,Gaussian,67,0.18666409966753258
8,13,0.1,1000.0,Gaussian,Gaussian,68,0.18643161555728485
8,13,0.1,1000.0,Gaussian,Gaussian,69,0.18620186062969993
8,13,0.1,1000.0,Gaussian,Gaussian,70,0.18597485318815957
8,13,0.1,1000.0,Gaussian,Gaussian,71,0.18575059850182646
8,13,0.1,1000.0,Gaussian,Gaussian,72,0.18552909046629656
8,13,0.1,1000.0,Gaussian,Gaussian,73,0.18531031310041168
8,13,0.1,1000.0,Gaussian,Gaussian,74,0.185094241893552
8,13,0.1,1000.0,Gaussian,Gaussian,75,0.18488084501657556
8,13,0.1,1000.0,Gaussian,Gaussian,76,0.18467008440853616
8,13,0.1,1000.0,Gaussian,Gaussian,77,0.18446191675032458
8,13,0.1,1000.0,Gaussian,Gaussian,78,0.18425629433548024
8,13,0.1,1000.0,Gaussian,Gaussian,79,0.18405316584756987
8,13,0.1,1000.0,Gaussian,Gaussian,80,0.18385247705272514
8,13,0.1,1000.0,Gaussian,Gaussian,81,0.18365417141526377
8,13,0.1,1000.0,Gaussian,Gaussian,82,0.1834581906435745
8,13,0.1,1000.0,Gaussian,Gaussian,83,0.18326447517289005
8,13,0.1,1000.0,Gaussian,Gaussian,84,0.1830729645909746
8,13,0.1,1000.0,Gaussian,Gaussian,85,0.18288359801223605
8,13,0.1,1000.0,Gaussian,Gaussian,86,0.18269631440528328
8,13,0.1,1000.0,Gaussian,Gaussian,87,0.1825110528785271
8,13,0.1,1000.0,Gaussian,Gaussian,88,0.18232775292798936
8,13,0.1,1000.0,Gaussian,Gaussian,89,0.1821463546511355
8,13,0.1,1000.0,Gaussian,Gaussian,90,0.18196679893019077
8,13,0.1,1000.0,Gaussian,Gaussian,91,0.18178902758809132
8,13,0.1,1000.0,Gaussian,Gaussian,92,0.1816129835199384
8,13,0.1,1000.0,Gaussian,Gaussian,93,0.18143861080254894
8,13,0.1,1000.0,Gaussian,Gaussian,94,0.18126585478446822
8,13,0.1,1000.0,Gaussian,Gaussian,95,0.1810946621585965
8,13,0.1,1000.0,Gaussian,Gaussian,96,0.18092498101934168
8,13,0.1,1000.0,Gaussian,Gaussian,97,0.1807567609060928
8,13,0.1,1000.0,Gaussian,Gaussian,98,0.1805899528345733
8,13,0.1,1000.0,Gaussian,Gaussian,99,0.1804245093175304
8,13,0.1,1000.0,Gaussian,Gaussian,100,0.18026038437604858
8,13,0.1,1000.0,Gaussian,Gaussian,101,0.18009753354265548
8,13,0.1,1000.0,Gaussian,Gaussian,102,0.17993591385729465
8,13,0.1,1000.0,Gaussian,Gaussian,103,0.1797754838570862
8,13,0.1,1000.0,Gaussian,Gaussian,104,0.1796162035607501
8,13,0.1,1000.0,Gaussian,Gaussian,105,0.17945803444845054
8,13,0.1,1000.0,Gaussian,Gaussian,106,0.1793009394377532
8,13,0.1,1000.0,Gaussian,Gaussian,107,0.1791448828562978
8,13,0.1,1000.0,Gaussian,Gaussian,108,0.17898983041175523
8,13,0.1,1000.0,Gaussian,Gaussian,109,0.17883574915953954
8,13,0.1,1000.0,Gaussian,Gaussian,110,0.17868260746872036
8,13,0.1,1000.0,Gaussian,Gaussian,111,0.1785303749865308
8,13,0.1,1000.0,Gaussian,Gaussian,112,0.17837902260179583
8,13,0.1,1000.0,Gaussian,Gaussian,113,0.17822852240760556
8,13,0.1,1000.0,Gaussian,Gaussian,114,0.17807884766347015
8,13,0.1,1000.0,Gaussian,Gaussian,115,0.17792997275723565
8,13,0.1,1000.0,Gaussian,Gaussian,116,0.17778187316692015
8,13,0.1,1000.0,Gaussian,Gaussian,117,0.17763452542268243
8,13,0.1,1000.0,Gaussian,Gaussian,118,0.17748790706905482
8,13,0.1,1000.0,Gaussian,Gaussian,119,0.17734199662759173
8,13,0.1,1000.0,Gaussian,Gaussian,120,0.1771967735600376
8,13,0.1,1000.0,Gaussian,Gaussian,121,0.17705221823211392
8,13,0.1,1000.0,Gaussian,Gaussian,122,0.17690831187800676
8,13,0.1,1000.0,Gaussian,Gaussian,123,0.17676503656562112
8,13,0.1,1000.0,Gaussian,Gaussian,124,0.17662237516266427
8,13,0.1,1000.0,Gaussian,Gaussian,125,0.17648031130359385
8,13,0.1,1000.0,Gaussian,Gaussian,126,0.17633882935746928
