nloci,reps,a1s,K1s,kernel,traits,time,mnnd
7,16,0.1,1000.0,Gaussian,Gaussian,1,0.570185132595447
7,16,0.1,1000.0,Gaussian,Gaussian,2,0.5671571953345981
7,16,0.1,1000.0,Gaussian,Gaussian,3,0.5667288665948342
7,16,0.1,1000.0,Gaussian,Gaussian,4,0.5650693685353063
7,16,0.1,1000.0,Gaussian,Gaussian,5,0.5633517466606361
7,16,0.1,1000.0,Gaussian,Gaussian,6,0.561797667784432
7,16,0.1,1000.0,Gaussian,Gaussian,7,0.559890426614552
7,16,0.1,1000.0,Gaussian,Gaussian,8,0.5590625476725416
7,16,0.1,1000.0,Gaussian,Gaussian,9,0.5594594283737602
7,16,0.1,1000.0,Gaussian,Gaussian,10,0.5600027473016161
7,16,0.1,1000.0,Gaussian,Gaussian,11,0.5607285702519076
7,16,0.1,1000.0,Gaussian,Gaussian,12,0.5616507615807492
7,16,0.1,1000.0,Gaussian,Gaussian,13,0.5627687869964493
7,16,0.1,1000.0,Gaussian,Gaussian,14,0.5640711496383326
7,16,0.1,1000.0,Gaussian,Gaussian,15,0.5655386633990406
7,16,0.1,1000.0,Gaussian,Gaussian,16,0.5671474703811573
7,16,0.1,1000.0,Gaussian,Gaussian,17,0.5681709450750484
7,16,0.1,1000.0,Gaussian,Gaussian,18,0.5691320615699185
7,16,0.1,1000.0,Gaussian,Gaussian,19,0.5701158687380533
7,16,0.1,1000.0,Gaussian,Gaussian,20,0.5708066140773311
7,16,0.1,1000.0,Gaussian,Gaussian,21,0.5709848084842158
7,16,0.1,1000.0,Gaussian,Gaussian,22,0.5711710159940802
7,16,0.1,1000.0,Gaussian,Gaussian,23,0.5713664073373382
7,16,0.1,1000.0,Gaussian,Gaussian,24,0.5715720185926026
7,16,0.1,1000.0,Gaussian,Gaussian,25,0.5717885544658108
7,16,0.1,1000.0,Gaussian,Gaussian,26,0.5720164299529679
7,16,0.1,1000.0,Gaussian,Gaussian,27,0.5722558411777465
7,16,0.1,1000.0,Gaussian,Gaussian,28,0.5725068265811237
7,16,0.1,1000.0,Gaussian,Gaussian,29,0.5727693134349475
7,16,0.1,1000.0,Gaussian,Gaussian,30,0.5730431514768852
7,16,0.1,1000.0,Gaussian,Gaussian,31,0.5733281365443108
7,16,0.1,1000.0,Gaussian,Gaussian,32,0.5736240268612464
7,16,0.1,1000.0,Gaussian,Gaussian,33,0.5738081913686969
7,16,0.1,1000.0,Gaussian,Gaussian,34,0.5734584172492991
7,16,0.1,1000.0,Gaussian,Gaussian,35,0.5731285466132682
7,16,0.1,1000.0,Gaussian,Gaussian,36,0.572818732409559
7,16,0.1,1000.0,Gaussian,Gaussian,37,0.5732808073884531
7,16,0.1,1000.0,Gaussian,Gaussian,38,0.5737932112398476
7,16,0.1,1000.0,Gaussian,Gaussian,39,0.5742995461726303
7,16,0.1,1000.0,Gaussian,Gaussian,40,0.5747996179746483
7,16,0.1,1000.0,Gaussian,Gaussian,41,0.5752189532301891
7,16,0.1,1000.0,Gaussian,Gaussian,42,0.575481964521817
7,16,0.1,1000.0,Gaussian,Gaussian,43,0.5757404506712158
7,16,0.1,1000.0,Gaussian,Gaussian,44,0.5759943334050157
7,16,0.1,1000.0,Gaussian,Gaussian,45,0.5762435749540785
7,16,0.1,1000.0,Gaussian,Gaussian,46,0.5764881708772615
7,16,0.1,1000.0,Gaussian,Gaussian,47,0.5767281439850498
7,16,0.1,1000.0,Gaussian,Gaussian,48,0.5769635392029538
7,16,0.1,1000.0,Gaussian,Gaussian,49,0.577194419236425
7,16,0.1,1000.0,Gaussian,Gaussian,50,0.5774208609183371
7,16,0.1,1000.0,Gaussian,Gaussian,51,0.5776429521371448
7,16,0.1,1000.0,Gaussian,Gaussian,52,0.5778607892585503
7,16,0.1,1000.0,Gaussian,Gaussian,53,0.5780744749663027
7,16,0.1,1000.0,Gaussian,Gaussian,54,0.5782841164587378
7,16,0.1,1000.0,Gaussian,Gaussian,55,0.5784898239470814
7,16,0.1,1000.0,Gaussian,Gaussian,56,0.5786917094095778
7,16,0.1,1000.0,Gaussian,Gaussian,57,0.5788898855623705
7,16,0.1,1000.0,Gaussian,Gaussian,58,0.5790844650138799
7,16,0.1,1000.0,Gaussian,Gaussian,59,0.5792755595744662
