nloci,reps,a1s,K1s,kernel,traits,time,mnnd
8,23,0.1,1000.0,Gaussian,Gaussian,1,0.3161993566365015
8,23,0.1,1000.0,Gaussian,Gaussian,2,0.3180809932491006
8,23,0.1,1000.0,Gaussian,Gaussian,3,0.31772933004726367
8,23,0.1,1000.0,Gaussian,Gaussian,4,0.320382511005452
8,23,0.1,1000.0,Gaussian,Gaussian,5,0.3205407648587314
8,23,0.1,1000.0,Gaussian,Gaussian,6,0.3195387925646157
8,23,0.1,1000.0,Gaussian,Gaussian,7,0.3185258231994395
8,23,0.1,1000.0,Gaussian,Gaussian,8,0.3173427045273635
8,23,0.1,1000.0,Gaussian,Gaussian,9,0.3167444641818346
8,23,0.1,1000.0,Gaussian,Gaussian,10,0.31643033472019044
8,23,0.1,1000.0,Gaussian,Gaussian,11,0.31608885172305196
8,23,0.1,1000.0,Gaussian,Gaussian,12,0.3157530174012533
8,23,0.1,1000.0,Gaussian,Gaussian,13,0.3156627042324064
8,23,0.1,1000.0,Gaussian,Gaussian,14,0.31578801060767314
8,23,0.1,1000.0,Gaussian,Gaussian,15,0.31609402805835213
8,23,0.1,1000.0,Gaussian,Gaussian,16,0.31637099712485134
8,23,0.1,1000.0,Gaussian,Gaussian,17,0.3162135586153103
8,23,0.1,1000.0,Gaussian,Gaussian,18,0.3160922576153431
8,23,0.1,1000.0,Gaussian,Gaussian,19,0.3159992351493419
8,23,0.1,1000.0,Gaussian,Gaussian,20,0.3159278573295978
8,23,0.1,1000.0,Gaussian,Gaussian,21,0.31587249461904343
8,23,0.1,1000.0,Gaussian,Gaussian,22,0.31582832378702846
8,23,0.1,1000.0,Gaussian,Gaussian,23,0.31579116899461956
8,23,0.1,1000.0,Gaussian,Gaussian,24,0.315757383280946
8,23,0.1,1000.0,Gaussian,Gaussian,25,0.31572376449335254
8,23,0.1,1000.0,Gaussian,Gaussian,26,0.3156874973644742
8,23,0.1,1000.0,Gaussian,Gaussian,27,0.31564611371344825
8,23,0.1,1000.0,Gaussian,Gaussian,28,0.3155974641601973
8,23,0.1,1000.0,Gaussian,Gaussian,29,0.3155396964427616
8,23,0.1,1000.0,Gaussian,Gaussian,30,0.3154712369947299
8,23,0.1,1000.0,Gaussian,Gaussian,31,0.31539077370585294
8,23,0.1,1000.0,Gaussian,Gaussian,32,0.3152972387253832
8,23,0.1,1000.0,Gaussian,Gaussian,33,0.31487422851538066
8,23,0.1,1000.0,Gaussian,Gaussian,34,0.3143441488210146
8,23,0.1,1000.0,Gaussian,Gaussian,35,0.313836769124196
8,23,0.1,1000.0,Gaussian,Gaussian,36,0.3133489412009242
8,23,0.1,1000.0,Gaussian,Gaussian,37,0.31287777532603794
8,23,0.1,1000.0,Gaussian,Gaussian,38,0.3124206466371921
8,23,0.1,1000.0,Gaussian,Gaussian,39,0.3119751932216858
8,23,0.1,1000.0,Gaussian,Gaussian,40,0.31153930820667697
8,23,0.1,1000.0,Gaussian,Gaussian,41,0.31111112767421467
8,23,0.1,1000.0,Gaussian,Gaussian,42,0.3106890158341471
8,23,0.1,1000.0,Gaussian,Gaussian,43,0.3102715485652874
8,23,0.1,1000.0,Gaussian,Gaussian,44,0.30985749617090635
8,23,0.1,1000.0,Gaussian,Gaussian,45,0.3094458059807979
8,23,0.1,1000.0,Gaussian,Gaussian,46,0.30903558526129843
8,23,0.1,1000.0,Gaussian,Gaussian,47,0.3086260847595085
8,23,0.1,1000.0,Gaussian,Gaussian,48,0.3082166831023063
8,23,0.1,1000.0,Gaussian,Gaussian,49,0.3078068721892408
8,23,0.1,1000.0,Gaussian,Gaussian,50,0.30739624365613977
8,23,0.1,1000.0,Gaussian,Gaussian,51,0.3069844764397049
8,23,0.1,1000.0,Gaussian,Gaussian,52,0.3065713254390253
8,23,0.1,1000.0,Gaussian,Gaussian,53,0.306156611245349
8,23,0.1,1000.0,Gaussian,Gaussian,54,0.3057402108943817
8,23,0.1,1000.0,Gaussian,Gaussian,55,0.30532204958419856
8,23,0.1,1000.0,Gaussian,Gaussian,56,0.30496415119907067
8,23,0.1,1000.0,Gaussian,Gaussian,57,0.3046361054757498
8,23,0.1,1000.0,Gaussian,Gaussian,58,0.3043016746018902
8,23,0.1,1000.0,Gaussian,Gaussian,59,0.3039610894363041
8,23,0.1,1000.0,Gaussian,Gaussian,60,0.30361459744554636
8,23,0.1,1000.0,Gaussian,Gaussian,61,0.3032624582741862
8,23,0.1,1000.0,Gaussian,Gaussian,62,0.30290493991935713
8,23,0.1,1000.0,Gaussian,Gaussian,63,0.30254231544597315
8,23,0.1,1000.0,Gaussian,Gaussian,64,0.302174860183903
8,23,0.1,1000.0,Gaussian,Gaussian,65,0.30180284935317064
8,23,0.1,1000.0,Gaussian,Gaussian,66,0.301426556067982
8,23,0.1,1000.0,Gaussian,Gaussian,67,0.3010462496748864
8,23,0.1,1000.0,Gaussian,Gaussian,68,0.3006621943845668
8,23,0.1,1000.0,Gaussian,Gaussian,69,0.30027464816082994
8,23,0.1,1000.0,Gaussian,Gaussian,70,0.2998838618339901
8,23,0.1,1000.0,Gaussian,Gaussian,71,0.2994900784093123
8,23,0.1,1000.0,Gaussian,Gaussian,72,0.29909353254431037
8,23,0.1,1000.0,Gaussian,Gaussian,73,0.2986944501715623
8,23,0.1,1000.0,Gaussian,Gaussian,74,0.2982930482463382
8,23,0.1,1000.0,Gaussian,Gaussian,75,0.29788953460069784
8,23,0.1,1000.0,Gaussian,Gaussian,76,0.29748410788784707
8,23,0.1,1000.0,Gaussian,Gaussian,77,0.29707695760251696
8,23,0.1,1000.0,Gaussian,Gaussian,78,0.29666826416481606
8,23,0.1,1000.0,Gaussian,Gaussian,79,0.29625819905657347
8,23,0.1,1000.0,Gaussian,Gaussian,80,0.29584692500062737
8,23,0.1,1000.0,Gaussian,Gaussian,81,0.29543459617467466
8,23,0.1,1000.0,Gaussian,Gaussian,82,0.29502135845247446
8,23,0.1,1000.0,Gaussian,Gaussian,83,0.2946073496661293
8,23,0.1,1000.0,Gaussian,Gaussian,84,0.29419269988406693
8,23,0.1,1000.0,Gaussian,Gaussian,85,0.29377753170007753
8,23,0.1,1000.0,Gaussian,Gaussian,86,0.29336196052949365
8,23,0.1,1000.0,Gaussian,Gaussian,87,0.29294609490913387
8,23,0.1,1000.0,Gaussian,Gaussian,88,0.29253003679819434
8,23,0.1,1000.0,Gaussian,Gaussian,89,0.2921138818777342
8,23,0.1,1000.0,Gaussian,Gaussian,90,0.2916977198467683
