nloci,reps,a1s,K1s,kernel,traits,time,mnnd
8,29,0.1,1000.0,Gaussian,Gaussian,1,0.39100068602389476
8,29,0.1,1000.0,Gaussian,Gaussian,2,0.39467329743971985
8,29,0.1,1000.0,Gaussian,Gaussian,3,0.3970407510137309
8,29,0.1,1000.0,Gaussian,Gaussian,4,0.40055279093588664
8,29,0.1,1000.0,Gaussian,Gaussian,5,0.40421724518273705
8,29,0.1,1000.0,Gaussian,Gaussian,6,0.40694798443791536
8,29,0.1,1000.0,Gaussian,Gaussian,7,0.40966748876114395
8,29,0.1,1000.0,Gaussian,Gaussian,8,0.4119744854349431
8,29,0.1,1000.0,Gaussian,Gaussian,9,0.4137445554721443
8,29,0.1,1000.0,Gaussian,Gaussian,10,0.4153617223745331
8,29,0.1,1000.0,Gaussian,Gaussian,11,0.4167914710449481
8,29,0.1,1000.0,Gaussian,Gaussian,12,0.4180512288634838
8,29,0.1,1000.0,Gaussian,Gaussian,13,0.41909839042650954
8,29,0.1,1000.0,Gaussian,Gaussian,14,0.4199360600606332
8,29,0.1,1000.0,Gaussian,Gaussian,15,0.4205741281090194
8,29,0.1,1000.0,Gaussian,Gaussian,16,0.42102645222472873
8,29,0.1,1000.0,Gaussian,Gaussian,17,0.4217854349411316
8,29,0.1,1000.0,Gaussian,Gaussian,18,0.42238831942571514
8,29,0.1,1000.0,Gaussian,Gaussian,19,0.4228200751888634
8,29,0.1,1000.0,Gaussian,Gaussian,20,0.4225057549613627
8,29,0.1,1000.0,Gaussian,Gaussian,21,0.4220441046699383
8,29,0.1,1000.0,Gaussian,Gaussian,22,0.42145718627936407
8,29,0.1,1000.0,Gaussian,Gaussian,23,0.4207647829395385
8,29,0.1,1000.0,Gaussian,Gaussian,24,0.41998453778356876
8,29,0.1,1000.0,Gaussian,Gaussian,25,0.4191321314917033
8,29,0.1,1000.0,Gaussian,Gaussian,26,0.4182214689632332
8,29,0.1,1000.0,Gaussian,Gaussian,27,0.41726485953432424
8,29,0.1,1000.0,Gaussian,Gaussian,28,0.41627318344571623
8,29,0.1,1000.0,Gaussian,Gaussian,29,0.41562293229064695
8,29,0.1,1000.0,Gaussian,Gaussian,30,0.4149581933544518
8,29,0.1,1000.0,Gaussian,Gaussian,31,0.4142846529137541
8,29,0.1,1000.0,Gaussian,Gaussian,32,0.41360809299047857
8,29,0.1,1000.0,Gaussian,Gaussian,33,0.41293381317168076
8,29,0.1,1000.0,Gaussian,Gaussian,34,0.4122665294551952
8,29,0.1,1000.0,Gaussian,Gaussian,35,0.41161036412252977
8,29,0.1,1000.0,Gaussian,Gaussian,36,0.41096887399390514
8,29,0.1,1000.0,Gaussian,Gaussian,37,0.4107145132697538
8,29,0.1,1000.0,Gaussian,Gaussian,38,0.41046535277038065
8,29,0.1,1000.0,Gaussian,Gaussian,39,0.4102342534729186
8,29,0.1,1000.0,Gaussian,Gaussian,40,0.4100247552243987
8,29,0.1,1000.0,Gaussian,Gaussian,41,0.40983884208856536
8,29,0.1,1000.0,Gaussian,Gaussian,42,0.40967783340822583
8,29,0.1,1000.0,Gaussian,Gaussian,43,0.4095426402187757
8,29,0.1,1000.0,Gaussian,Gaussian,44,0.4094338763047616
8,29,0.1,1000.0,Gaussian,Gaussian,45,0.40935191940311716
8,29,0.1,1000.0,Gaussian,Gaussian,46,0.40929695126028753
8,29,0.1,1000.0,Gaussian,Gaussian,47,0.40926898736955625
8,29,0.1,1000.0,Gaussian,Gaussian,48,0.4092679216700722
8,29,0.1,1000.0,Gaussian,Gaussian,49,0.40929353882276315
8,29,0.1,1000.0,Gaussian,Gaussian,50,0.4093454881047597
8,29,0.1,1000.0,Gaussian,Gaussian,51,0.409423326083947
8,29,0.1,1000.0,Gaussian,Gaussian,52,0.4094766273460594
8,29,0.1,1000.0,Gaussian,Gaussian,53,0.40936464820055
8,29,0.1,1000.0,Gaussian,Gaussian,54,0.40927802924791257
8,29,0.1,1000.0,Gaussian,Gaussian,55,0.40921609753366894
8,29,0.1,1000.0,Gaussian,Gaussian,56,0.4091781467463932
8,29,0.1,1000.0,Gaussian,Gaussian,57,0.4091634451469791
8,29,0.1,1000.0,Gaussian,Gaussian,58,0.40917124256805976
8,29,0.1,1000.0,Gaussian,Gaussian,59,0.40920077657145815
8,29,0.1,1000.0,Gaussian,Gaussian,60,0.409251277843325
8,29,0.1,1000.0,Gaussian,Gaussian,61,0.40932197489994304
8,29,0.1,1000.0,Gaussian,Gaussian,62,0.4094120981712886
8,29,0.1,1000.0,Gaussian,Gaussian,63,0.40952088352403077
8,29,0.1,1000.0,Gaussian,Gaussian,64,0.40964757528060586
8,29,0.1,1000.0,Gaussian,Gaussian,65,0.4097914287863081
8,29,0.1,1000.0,Gaussian,Gaussian,66,0.40995171257194024
8,29,0.1,1000.0,Gaussian,Gaussian,67,0.41012771015544713
8,29,0.1,1000.0,Gaussian,Gaussian,68,0.4103187215221674
8,29,0.1,1000.0,Gaussian,Gaussian,69,0.41052406431971705
8,29,0.1,1000.0,Gaussian,Gaussian,70,0.41074307480028804
8,29,0.1,1000.0,Gaussian,Gaussian,71,0.41097510854003283
8,29,0.1,1000.0,Gaussian,Gaussian,72,0.4112195409624097
8,29,0.1,1000.0,Gaussian,Gaussian,73,0.4114757676897695
8,29,0.1,1000.0,Gaussian,Gaussian,74,0.4117432047450318
8,29,0.1,1000.0,Gaussian,Gaussian,75,0.412021288623173
8,29,0.1,1000.0,Gaussian,Gaussian,76,0.41230947625015485
8,29,0.1,1000.0,Gaussian,Gaussian,77,0.4126072448451668
8,29,0.1,1000.0,Gaussian,Gaussian,78,0.4129140917003134
8,29,0.1,1000.0,Gaussian,Gaussian,79,0.413229533890402
8,29,0.1,1000.0,Gaussian,Gaussian,80,0.4135531079240625
8,29,0.1,1000.0,Gaussian,Gaussian,81,0.41388436934620465
8,29,0.1,1000.0,Gaussian,Gaussian,82,0.414222892300653
8,29,0.1,1000.0,Gaussian,Gaussian,83,0.4145682690607888
8,29,0.1,1000.0,Gaussian,Gaussian,84,0.4149201095350912
8,29,0.1,1000.0,Gaussian,Gaussian,85,0.41527804075363506
8,29,0.1,1000.0,Gaussian,Gaussian,86,0.41564170634084185
8,29,0.1,1000.0,Gaussian,Gaussian,87,0.41601076597912684
8,29,0.1,1000.0,Gaussian,Gaussian,88,0.41638489486744146
8,29,0.1,1000.0,Gaussian,Gaussian,89,0.41676378317821616
8,29,0.1,1000.0,Gaussian,Gaussian,90,0.41714713551567445
8,29,0.1,1000.0,Gaussian,Gaussian,91,0.4175346703780996
8,29,0.1,1000.0,Gaussian,Gaussian,92,0.41792611962622117
8,29,0.1,1000.0,Gaussian,Gaussian,93,0.41832122795955873
8,29,0.1,1000.0,Gaussian,Gaussian,94,0.4187197524022699
8,29,0.1,1000.0,Gaussian,Gaussian,95,0.4191214617997469
8,29,0.1,1000.0,Gaussian,Gaussian,96,0.41952613632701463
8,29,0.1,1000.0,Gaussian,Gaussian,97,0.4199335670097406
8,29,0.1,1000.0,Gaussian,Gaussian,98,0.42034355525848965
8,29,0.1,1000.0,Gaussian,Gaussian,99,0.42075591241672594
8,29,0.1,1000.0,Gaussian,Gaussian,100,0.42117045932287706
8,29,0.1,1000.0,Gaussian,Gaussian,101,0.4215870258866949
8,29,0.1,1000.0,Gaussian,Gaussian,102,0.42200545068002177
8,29,0.1,1000.0,Gaussian,Gaussian,103,0.42242558054199253
8,29,0.1,1000.0,Gaussian,Gaussian,104,0.4228472701986046
8,29,0.1,1000.0,Gaussian,Gaussian,105,0.4232703818965471
8,29,0.1,1000.0,Gaussian,Gaussian,106,0.42369478505111347
8,29,0.1,1000.0,Gaussian,Gaussian,107,0.4241203559079662
8,29,0.1,1000.0,Gaussian,Gaussian,108,0.4245469772184946
8,29,0.1,1000.0,Gaussian,Gaussian,109,0.42497453792847834
8,29,0.1,1000.0,Gaussian,Gaussian,110,0.4254029328797222
8,29,0.1,1000.0,Gaussian,Gaussian,111,0.4258320625243354
8,29,0.1,1000.0,Gaussian,Gaussian,112,0.42626183265128675
8,29,0.1,1000.0,Gaussian,Gaussian,113,0.42669215412487804
8,29,0.1,1000.0,Gaussian,Gaussian,114,0.4271229426347516
8,29,0.1,1000.0,Gaussian,Gaussian,115,0.42755411845705243
8,29,0.1,1000.0,Gaussian,Gaussian,116,0.42798560622635895
8,29,0.1,1000.0,Gaussian,Gaussian,117,0.42841733471800963
8,29,0.1,1000.0,Gaussian,Gaussian,118,0.4288492366404275
8,29,0.1,1000.0,Gaussian,Gaussian,119,0.4292812484370758
8,29,0.1,1000.0,Gaussian,Gaussian,120,0.42971331009766894
8,29,0.1,1000.0,Gaussian,Gaussian,121,0.430145364978276
8,29,0.1,1000.0,Gaussian,Gaussian,122,0.4305773596299433
8,29,0.1,1000.0,Gaussian,Gaussian,123,0.43100924363551035
8,29,0.1,1000.0,Gaussian,Gaussian,124,0.4314409694542487
8,29,0.1,1000.0,Gaussian,Gaussian,125,0.4318724922740087
8,29,0.1,1000.0,Gaussian,Gaussian,126,0.4323037698705512
8,29,0.1,1000.0,Gaussian,Gaussian,127,0.43273476247373605
8,29,0.1,1000.0,Gaussian,Gaussian,128,0.43316543264027363
8,29,0.1,1000.0,Gaussian,Gaussian,129,0.433595745132754
8,29,0.1,1000.0,Gaussian,Gaussian,130,0.4340256668046535
8,29,0.1,1000.0,Gaussian,Gaussian,131,0.4342282559388036
8,29,0.1,1000.0,Gaussian,Gaussian,132,0.434357497080236
8,29,0.1,1000.0,Gaussian,Gaussian,133,0.434385881588158
8,29,0.1,1000.0,Gaussian,Gaussian,134,0.4344152790940383
8,29,0.1,1000.0,Gaussian,Gaussian,135,0.4344028690993294
8,29,0.1,1000.0,Gaussian,Gaussian,136,0.4341114786042652
8,29,0.1,1000.0,Gaussian,Gaussian,137,0.4338216497894815
8,29,0.1,1000.0,Gaussian,Gaussian,138,0.4335333584189404
8,29,0.1,1000.0,Gaussian,Gaussian,139,0.43324658125609256
8,29,0.1,1000.0,Gaussian,Gaussian,140,0.43296129601011274
8,29,0.1,1000.0,Gaussian,Gaussian,141,0.4326774812851656
8,29,0.1,1000.0,Gaussian,Gaussian,142,0.4323951165325392
8,29,0.1,1000.0,Gaussian,Gaussian,143,0.4321141820054817
8,29,0.1,1000.0,Gaussian,Gaussian,144,0.4318346587165837
8,29,0.1,1000.0,Gaussian,Gaussian,145,0.4315565283975605
8,29,0.1,1000.0,Gaussian,Gaussian,146,0.43127977346130386
8,29,0.1,1000.0,Gaussian,Gaussian,147,0.4310043769660614
8,29,0.1,1000.0,Gaussian,Gaussian,148,0.43073032258163785
8,29,0.1,1000.0,Gaussian,Gaussian,149,0.430457594557488
8,29,0.1,1000.0,Gaussian,Gaussian,150,0.43018617769260126
8,29,0.1,1000.0,Gaussian,Gaussian,151,0.4299160573070735
8,29,0.1,1000.0,Gaussian,Gaussian,152,0.42964721921527205
8,29,0.1,1000.0,Gaussian,Gaussian,153,0.4293796497004967
8,29,0.1,1000.0,Gaussian,Gaussian,154,0.4291133354910569
8,29,0.1,1000.0,Gaussian,Gaussian,155,0.4288482637376871
8,29,0.1,1000.0,Gaussian,Gaussian,156,0.42858442199221086
8,29,0.1,1000.0,Gaussian,Gaussian,157,0.42832179818739785
8,29,0.1,1000.0,Gaussian,Gaussian,158,0.4280603806179342
8,29,0.1,1000.0,Gaussian,Gaussian,159,0.4278001579224559
8,29,0.1,1000.0,Gaussian,Gaussian,160,0.4275411190665656
8,29,0.1,1000.0,Gaussian,Gaussian,161,0.4272832533267904
8,29,0.1,1000.0,Gaussian,Gaussian,162,0.42702655027543285
8,29,0.1,1000.0,Gaussian,Gaussian,163,0.4267709997662458
8,29,0.1,1000.0,Gaussian,Gaussian,164,0.42651659192089564
8,29,0.1,1000.0,Gaussian,Gaussian,165,0.42626331711617604
8,29,0.1,1000.0,Gaussian,Gaussian,166,0.42601116597190763
8,29,0.1,1000.0,Gaussian,Gaussian,167,0.4257601293395137
8,29,0.1,1000.0,Gaussian,Gaussian,168,0.4255101982912089
8,29,0.1,1000.0,Gaussian,Gaussian,169,0.4252613641097763
8,29,0.1,1000.0,Gaussian,Gaussian,170,0.4250136182789037
8,29,0.1,1000.0,Gaussian,Gaussian,171,0.42476695247404234
8,29,0.1,1000.0,Gaussian,Gaussian,172,0.4245213585537546
8,29,0.1,1000.0,Gaussian,Gaussian,173,0.4242768285515327
8,29,0.1,1000.0,Gaussian,Gaussian,174,0.424033354668057
8,29,0.1,1000.0,Gaussian,Gaussian,175,0.42356428239194555
8,29,0.1,1000.0,Gaussian,Gaussian,176,0.42310490606566026
8,29,0.1,1000.0,Gaussian,Gaussian,177,0.42264768067980274
