nloci,reps,a1s,K1s,kernel,traits,time,mnnd
4,7,0.1,1000.0,Gaussian,Gaussian,1,0.4072536568881933
4,7,0.1,1000.0,Gaussian,Gaussian,2,0.40765238022029543
4,7,0.1,1000.0,Gaussian,Gaussian,3,0.40803808479687764
4,7,0.1,1000.0,Gaussian,Gaussian,4,0.41136069800590286
4,7,0.1,1000.0,Gaussian,Gaussian,5,0.4140678878416195
4,7,0.1,1000.0,Gaussian,Gaussian,6,0.4157780183501657
4,7,0.1,1000.0,Gaussian,Gaussian,7,0.41711535490976437
4,7,0.1,1000.0,Gaussian,Gaussian,8,0.4181953537592805
4,7,0.1,1000.0,Gaussian,Gaussian,9,0.41946259665734364
4,7,0.1,1000.0,Gaussian,Gaussian,10,0.42091652102404625
4,7,0.1,1000.0,Gaussian,Gaussian,11,0.4225472781535726
4,7,0.1,1000.0,Gaussian,Gaussian,12,0.4243375464616245
4,7,0.1,1000.0,Gaussian,Gaussian,13,0.42626483450994435
4,7,0.1,1000.0,Gaussian,Gaussian,14,0.42830379355056025
4,7,0.1,1000.0,Gaussian,Gaussian,15,0.43042822392257385
4,7,0.1,1000.0,Gaussian,Gaussian,16,0.4326126241001608
4,7,0.1,1000.0,Gaussian,Gaussian,17,0.4343725679985556
4,7,0.1,1000.0,Gaussian,Gaussian,18,0.4362006867006906
4,7,0.1,1000.0,Gaussian,Gaussian,19,0.43738921468078684
4,7,0.1,1000.0,Gaussian,Gaussian,20,0.4385500814048486
4,7,0.1,1000.0,Gaussian,Gaussian,21,0.43905862781059213
4,7,0.1,1000.0,Gaussian,Gaussian,22,0.43813323692592715
4,7,0.1,1000.0,Gaussian,Gaussian,23,0.4381465003592871
4,7,0.1,1000.0,Gaussian,Gaussian,24,0.4397930968747801
4,7,0.1,1000.0,Gaussian,Gaussian,25,0.4406055889690109
4,7,0.1,1000.0,Gaussian,Gaussian,26,0.4412164016316894
4,7,0.1,1000.0,Gaussian,Gaussian,27,0.4417900684206609
4,7,0.1,1000.0,Gaussian,Gaussian,28,0.4423278998891837
4,7,0.1,1000.0,Gaussian,Gaussian,29,0.4428311401056135
