nloci,reps,a1s,K1s,kernel,traits,time,mnnd
6,5,0.1,1000.0,Gaussian,Gaussian,1,0.38840701470032846
6,5,0.1,1000.0,Gaussian,Gaussian,2,0.3903969939694791
6,5,0.1,1000.0,Gaussian,Gaussian,3,0.3917754153784351
6,5,0.1,1000.0,Gaussian,Gaussian,4,0.3939729761443509
6,5,0.1,1000.0,Gaussian,Gaussian,5,0.3964176408006053
6,5,0.1,1000.0,Gaussian,Gaussian,6,0.3988243587104521
6,5,0.1,1000.0,Gaussian,Gaussian,7,0.4011110070616256
6,5,0.1,1000.0,Gaussian,Gaussian,8,0.40206724121945187
6,5,0.1,1000.0,Gaussian,Gaussian,9,0.40285542947657016
6,5,0.1,1000.0,Gaussian,Gaussian,10,0.40343915716324047
6,5,0.1,1000.0,Gaussian,Gaussian,11,0.4038038033376747
6,5,0.1,1000.0,Gaussian,Gaussian,12,0.4039516135908981
6,5,0.1,1000.0,Gaussian,Gaussian,13,0.4038975862250691
6,5,0.1,1000.0,Gaussian,Gaussian,14,0.40366514958651945
6,5,0.1,1000.0,Gaussian,Gaussian,15,0.4032822005442148
6,5,0.1,1000.0,Gaussian,Gaussian,16,0.4027778911942203
6,5,0.1,1000.0,Gaussian,Gaussian,17,0.4021803071739328
6,5,0.1,1000.0,Gaussian,Gaussian,18,0.401514993219702
6,5,0.1,1000.0,Gaussian,Gaussian,19,0.40080417723477724
6,5,0.1,1000.0,Gaussian,Gaussian,20,0.4000665104804992
6,5,0.1,1000.0,Gaussian,Gaussian,21,0.3993171524553513
6,5,0.1,1000.0,Gaussian,Gaussian,22,0.3985680608477949
6,5,0.1,1000.0,Gaussian,Gaussian,23,0.39782838368699686
6,5,0.1,1000.0,Gaussian,Gaussian,24,0.397104883983297
6,5,0.1,1000.0,Gaussian,Gaussian,25,0.396402353468152
6,5,0.1,1000.0,Gaussian,Gaussian,26,0.3957239911850004
6,5,0.1,1000.0,Gaussian,Gaussian,27,0.3950717356654809
6,5,0.1,1000.0,Gaussian,Gaussian,28,0.39444654766642817
6,5,0.1,1000.0,Gaussian,Gaussian,29,0.39384864529057045
6,5,0.1,1000.0,Gaussian,Gaussian,30,0.39327769586958145
6,5,0.1,1000.0,Gaussian,Gaussian,31,0.3927329700761851
6,5,0.1,1000.0,Gaussian,Gaussian,32,0.3922134639327936
6,5,0.1,1000.0,Gaussian,Gaussian,33,0.3917179940872314
6,5,0.1,1000.0,Gaussian,Gaussian,34,0.39124527118195795
6,5,0.1,1000.0,Gaussian,Gaussian,35,0.39079395550582197
6,5,0.1,1000.0,Gaussian,Gaussian,36,0.3903626984761783
6,5,0.1,1000.0,Gaussian,Gaussian,37,0.38995017290231904
6,5,0.1,1000.0,Gaussian,Gaussian,38,0.389555094450737
6,5,0.1,1000.0,Gaussian,Gaussian,39,0.3895293636421183
6,5,0.1,1000.0,Gaussian,Gaussian,40,0.38950830836314326
6,5,0.1,1000.0,Gaussian,Gaussian,41,0.3894995060283503
6,5,0.1,1000.0,Gaussian,Gaussian,42,0.3895032050693407
6,5,0.1,1000.0,Gaussian,Gaussian,43,0.38951872084607786
6,5,0.1,1000.0,Gaussian,Gaussian,44,0.3895451731059771
6,5,0.1,1000.0,Gaussian,Gaussian,45,0.3895816666062189
6,5,0.1,1000.0,Gaussian,Gaussian,46,0.3896273499179835
6,5,0.1,1000.0,Gaussian,Gaussian,47,0.38968143526024424
6,5,0.1,1000.0,Gaussian,Gaussian,48,0.38974320331989004
6,5,0.1,1000.0,Gaussian,Gaussian,49,0.38981200186856424
6,5,0.1,1000.0,Gaussian,Gaussian,50,0.3898513250346438
6,5,0.1,1000.0,Gaussian,Gaussian,51,0.3897785753405309
6,5,0.1,1000.0,Gaussian,Gaussian,52,0.38964730005087733
6,5,0.1,1000.0,Gaussian,Gaussian,53,0.38980302861568156
6,5,0.1,1000.0,Gaussian,Gaussian,54,0.3899364983100816
6,5,0.1,1000.0,Gaussian,Gaussian,55,0.3899291671992986
6,5,0.1,1000.0,Gaussian,Gaussian,56,0.3899329559846248
6,5,0.1,1000.0,Gaussian,Gaussian,57,0.3899471704780369
6,5,0.1,1000.0,Gaussian,Gaussian,58,0.3899711636911503
6,5,0.1,1000.0,Gaussian,Gaussian,59,0.3900043338485956
