nloci,reps,a1s,K1s,kernel,traits,time,mnnd
8,18,0.1,1000.0,Gaussian,Gaussian,1,0.35483950227600186
8,18,0.1,1000.0,Gaussian,Gaussian,2,0.3536762271228926
8,18,0.1,1000.0,Gaussian,Gaussian,3,0.3507048322119522
8,18,0.1,1000.0,Gaussian,Gaussian,4,0.3508367812845006
8,18,0.1,1000.0,Gaussian,Gaussian,5,0.34997789326263223
8,18,0.1,1000.0,Gaussian,Gaussian,6,0.3491568379657845
8,18,0.1,1000.0,Gaussian,Gaussian,7,0.3484146671907415
8,18,0.1,1000.0,Gaussian,Gaussian,8,0.34891438664744756
8,18,0.1,1000.0,Gaussian,Gaussian,9,0.34886336854977906
8,18,0.1,1000.0,Gaussian,Gaussian,10,0.34894589176839136
8,18,0.1,1000.0,Gaussian,Gaussian,11,0.3491644399458152
8,18,0.1,1000.0,Gaussian,Gaussian,12,0.34951216281925346
8,18,0.1,1000.0,Gaussian,Gaussian,13,0.34997594444975183
8,18,0.1,1000.0,Gaussian,Gaussian,14,0.3514962723916191
8,18,0.1,1000.0,Gaussian,Gaussian,15,0.3530811327037403
8,18,0.1,1000.0,Gaussian,Gaussian,16,0.3547137397870086
8,18,0.1,1000.0,Gaussian,Gaussian,17,0.35637653794445134
8,18,0.1,1000.0,Gaussian,Gaussian,18,0.35805304318119985
8,18,0.1,1000.0,Gaussian,Gaussian,19,0.3597284942867276
8,18,0.1,1000.0,Gaussian,Gaussian,20,0.3613901584912654
8,18,0.1,1000.0,Gaussian,Gaussian,21,0.36302740776021003
8,18,0.1,1000.0,Gaussian,Gaussian,22,0.3646316510718245
8,18,0.1,1000.0,Gaussian,Gaussian,23,0.36619618159892287
8,18,0.1,1000.0,Gaussian,Gaussian,24,0.3677159793667974
8,18,0.1,1000.0,Gaussian,Gaussian,25,0.36966418196261913
8,18,0.1,1000.0,Gaussian,Gaussian,26,0.37177718186595154
8,18,0.1,1000.0,Gaussian,Gaussian,27,0.3738387346632705
8,18,0.1,1000.0,Gaussian,Gaussian,28,0.37584457047883674
8,18,0.1,1000.0,Gaussian,Gaussian,29,0.37779167408791847
8,18,0.1,1000.0,Gaussian,Gaussian,30,0.37967808765330024
8,18,0.1,1000.0,Gaussian,Gaussian,31,0.38150273582111227
8,18,0.1,1000.0,Gaussian,Gaussian,32,0.38326527246869685
8,18,0.1,1000.0,Gaussian,Gaussian,33,0.3849659477030663
8,18,0.1,1000.0,Gaussian,Gaussian,34,0.38660549335435285
8,18,0.1,1000.0,Gaussian,Gaussian,35,0.38818502507414165
8,18,0.1,1000.0,Gaussian,Gaussian,36,0.38988724742106234
8,18,0.1,1000.0,Gaussian,Gaussian,37,0.3915327751240179
8,18,0.1,1000.0,Gaussian,Gaussian,38,0.39306456240561366
8,18,0.1,1000.0,Gaussian,Gaussian,39,0.39396783215775505
8,18,0.1,1000.0,Gaussian,Gaussian,40,0.39477582547371187
8,18,0.1,1000.0,Gaussian,Gaussian,41,0.39553467633271583
8,18,0.1,1000.0,Gaussian,Gaussian,42,0.3962466425829948
8,18,0.1,1000.0,Gaussian,Gaussian,43,0.3969139505380806
8,18,0.1,1000.0,Gaussian,Gaussian,44,0.39753878802984716
8,18,0.1,1000.0,Gaussian,Gaussian,45,0.39812329493565407
8,18,0.1,1000.0,Gaussian,Gaussian,46,0.39866955418466676
8,18,0.1,1000.0,Gaussian,Gaussian,47,0.3991795843134791
8,18,0.1,1000.0,Gaussian,Gaussian,48,0.39965533378923956
8,18,0.1,1000.0,Gaussian,Gaussian,49,0.40009867699014806
8,18,0.1,1000.0,Gaussian,Gaussian,50,0.40051141162776244
8,18,0.1,1000.0,Gaussian,Gaussian,51,0.40089525737892967
8,18,0.1,1000.0,Gaussian,Gaussian,52,0.40125185551126824
8,18,0.1,1000.0,Gaussian,Gaussian,53,0.4015827693122286
8,18,0.1,1000.0,Gaussian,Gaussian,54,0.401889485159034
8,18,0.1,1000.0,Gaussian,Gaussian,55,0.40182020507317706
8,18,0.1,1000.0,Gaussian,Gaussian,56,0.4017389423049593
8,18,0.1,1000.0,Gaussian,Gaussian,57,0.4016380195834362
8,18,0.1,1000.0,Gaussian,Gaussian,58,0.40151770980164747
8,18,0.1,1000.0,Gaussian,Gaussian,59,0.4013790420747233
8,18,0.1,1000.0,Gaussian,Gaussian,60,0.40122317498495363
8,18,0.1,1000.0,Gaussian,Gaussian,61,0.40105126151072945
8,18,0.1,1000.0,Gaussian,Gaussian,62,0.40086440797552797
8,18,0.1,1000.0,Gaussian,Gaussian,63,0.4006636607638614
8,18,0.1,1000.0,Gaussian,Gaussian,64,0.4004500032227708
8,18,0.1,1000.0,Gaussian,Gaussian,65,0.40022435663281475
8,18,0.1,1000.0,Gaussian,Gaussian,66,0.3999875828051655
