nloci,reps,a1s,K1s,kernel,traits,time,mnnd
7,12,0.1,1000.0,Gaussian,Gaussian,1,0.6502020181342588
7,12,0.1,1000.0,Gaussian,Gaussian,2,0.6512370402436545
7,12,0.1,1000.0,Gaussian,Gaussian,3,0.6511808402011532
7,12,0.1,1000.0,Gaussian,Gaussian,4,0.6522660329012309
7,12,0.1,1000.0,Gaussian,Gaussian,5,0.6550079821195947
7,12,0.1,1000.0,Gaussian,Gaussian,6,0.6572651625314869
7,12,0.1,1000.0,Gaussian,Gaussian,7,0.6590426375107744
7,12,0.1,1000.0,Gaussian,Gaussian,8,0.6614768009154268
7,12,0.1,1000.0,Gaussian,Gaussian,9,0.6632955933719639
7,12,0.1,1000.0,Gaussian,Gaussian,10,0.6641753830956271
7,12,0.1,1000.0,Gaussian,Gaussian,11,0.6643642436562823
7,12,0.1,1000.0,Gaussian,Gaussian,12,0.6642647062857272
7,12,0.1,1000.0,Gaussian,Gaussian,13,0.6638740310844324
7,12,0.1,1000.0,Gaussian,Gaussian,14,0.6632009218788736
7,12,0.1,1000.0,Gaussian,Gaussian,15,0.6625316314270363
7,12,0.1,1000.0,Gaussian,Gaussian,16,0.6616219113161651
7,12,0.1,1000.0,Gaussian,Gaussian,17,0.6602340012231563
7,12,0.1,1000.0,Gaussian,Gaussian,18,0.6586507124815804
7,12,0.1,1000.0,Gaussian,Gaussian,19,0.6568996794068113
7,12,0.1,1000.0,Gaussian,Gaussian,20,0.6550072832054087
7,12,0.1,1000.0,Gaussian,Gaussian,21,0.6529984422052283
7,12,0.1,1000.0,Gaussian,Gaussian,22,0.6513053158280646
7,12,0.1,1000.0,Gaussian,Gaussian,23,0.649514372721762
7,12,0.1,1000.0,Gaussian,Gaussian,24,0.6476594801077205
7,12,0.1,1000.0,Gaussian,Gaussian,25,0.6457618274665472
7,12,0.1,1000.0,Gaussian,Gaussian,26,0.6438388035096049
7,12,0.1,1000.0,Gaussian,Gaussian,27,0.6419052691695105
7,12,0.1,1000.0,Gaussian,Gaussian,28,0.641535904324054
7,12,0.1,1000.0,Gaussian,Gaussian,29,0.6423087516108756
7,12,0.1,1000.0,Gaussian,Gaussian,30,0.6426459820324436
