nloci,reps,a1s,K1s,kernel,traits,time,mnnd
3,24,0.1,1000.0,Gaussian,Gaussian,1,0.4630429193493308
3,24,0.1,1000.0,Gaussian,Gaussian,2,0.4571781141881013
3,24,0.1,1000.0,Gaussian,Gaussian,3,0.4531360636304071
3,24,0.1,1000.0,Gaussian,Gaussian,4,0.44917270014658356
3,24,0.1,1000.0,Gaussian,Gaussian,5,0.4452462771349316
3,24,0.1,1000.0,Gaussian,Gaussian,6,0.4415407193680811
3,24,0.1,1000.0,Gaussian,Gaussian,7,0.4381856878967542
3,24,0.1,1000.0,Gaussian,Gaussian,8,0.4352711165592157
3,24,0.1,1000.0,Gaussian,Gaussian,9,0.4328537989364075
3,24,0.1,1000.0,Gaussian,Gaussian,10,0.43096151986758024
3,24,0.1,1000.0,Gaussian,Gaussian,11,0.42959761733573454
3,24,0.1,1000.0,Gaussian,Gaussian,12,0.4287462644294253
3,24,0.1,1000.0,Gaussian,Gaussian,13,0.42837789022152933
3,24,0.1,1000.0,Gaussian,Gaussian,14,0.4284541291920356
3,24,0.1,1000.0,Gaussian,Gaussian,15,0.4289319297371739
3,24,0.1,1000.0,Gaussian,Gaussian,16,0.4297667023688006
3,24,0.1,1000.0,Gaussian,Gaussian,17,0.4309145602548558
3,24,0.1,1000.0,Gaussian,Gaussian,18,0.43233379296545627
3,24,0.1,1000.0,Gaussian,Gaussian,19,0.4339857412712031
3,24,0.1,1000.0,Gaussian,Gaussian,20,0.4358346684939821
3,24,0.1,1000.0,Gaussian,Gaussian,21,0.4378487149778254
3,24,0.1,1000.0,Gaussian,Gaussian,22,0.4399997740528512
3,24,0.1,1000.0,Gaussian,Gaussian,23,0.44226311480023534
3,24,0.1,1000.0,Gaussian,Gaussian,24,0.44461710787809555
3,24,0.1,1000.0,Gaussian,Gaussian,25,0.44763557447166297
3,24,0.1,1000.0,Gaussian,Gaussian,26,0.45065498436937956
3,24,0.1,1000.0,Gaussian,Gaussian,27,0.45368154396931665
