nloci,reps,a1s,K1s,kernel,traits,time,mnnd
7,4,0.1,1000.0,Gaussian,Gaussian,1,0.42034905527269495
7,4,0.1,1000.0,Gaussian,Gaussian,2,0.42090608571734284
7,4,0.1,1000.0,Gaussian,Gaussian,3,0.42248982442243516
7,4,0.1,1000.0,Gaussian,Gaussian,4,0.42212886430216295
7,4,0.1,1000.0,Gaussian,Gaussian,5,0.42364379414630127
7,4,0.1,1000.0,Gaussian,Gaussian,6,0.42606112283901304
7,4,0.1,1000.0,Gaussian,Gaussian,7,0.427439128230494
7,4,0.1,1000.0,Gaussian,Gaussian,8,0.42858697986315997
7,4,0.1,1000.0,Gaussian,Gaussian,9,0.4294630952923895
7,4,0.1,1000.0,Gaussian,Gaussian,10,0.4300400918626889
7,4,0.1,1000.0,Gaussian,Gaussian,11,0.4297262200582895
7,4,0.1,1000.0,Gaussian,Gaussian,12,0.4291389265203717
7,4,0.1,1000.0,Gaussian,Gaussian,13,0.42830393530351357
7,4,0.1,1000.0,Gaussian,Gaussian,14,0.42725904622030847
7,4,0.1,1000.0,Gaussian,Gaussian,15,0.42604770812276666
7,4,0.1,1000.0,Gaussian,Gaussian,16,0.4247142576601142
7,4,0.1,1000.0,Gaussian,Gaussian,17,0.423300499876386
7,4,0.1,1000.0,Gaussian,Gaussian,18,0.4218435916402012
7,4,0.1,1000.0,Gaussian,Gaussian,19,0.42037499486201657
7,4,0.1,1000.0,Gaussian,Gaussian,20,0.4189202144453839
7,4,0.1,1000.0,Gaussian,Gaussian,21,0.41846570292546575
7,4,0.1,1000.0,Gaussian,Gaussian,22,0.4190547030425775
7,4,0.1,1000.0,Gaussian,Gaussian,23,0.41971832203665516
7,4,0.1,1000.0,Gaussian,Gaussian,24,0.4204545808246348
7,4,0.1,1000.0,Gaussian,Gaussian,25,0.42125987193524345
7,4,0.1,1000.0,Gaussian,Gaussian,26,0.42212941257128783
7,4,0.1,1000.0,Gaussian,Gaussian,27,0.4230576296135894
7,4,0.1,1000.0,Gaussian,Gaussian,28,0.42403847679676887
7,4,0.1,1000.0,Gaussian,Gaussian,29,0.4250656888356198
7,4,0.1,1000.0,Gaussian,Gaussian,30,0.4261329795809797
7,4,0.1,1000.0,Gaussian,Gaussian,31,0.42723419211855646
7,4,0.1,1000.0,Gaussian,Gaussian,32,0.42836340866228817
7,4,0.1,1000.0,Gaussian,Gaussian,33,0.4295150275284841
7,4,0.1,1000.0,Gaussian,Gaussian,34,0.4306838136667263
7,4,0.1,1000.0,Gaussian,Gaussian,35,0.4318649283307731
7,4,0.1,1000.0,Gaussian,Gaussian,36,0.4330539425940118
7,4,0.1,1000.0,Gaussian,Gaussian,37,0.43424683860186425
7,4,0.1,1000.0,Gaussian,Gaussian,38,0.4354400017326454
7,4,0.1,1000.0,Gaussian,Gaussian,39,0.43663020621625637
7,4,0.1,1000.0,Gaussian,Gaussian,40,0.43781459623421926
7,4,0.1,1000.0,Gaussian,Gaussian,41,0.43899066408722703
7,4,0.1,1000.0,Gaussian,Gaussian,42,0.44015622665741955
7,4,0.1,1000.0,Gaussian,Gaussian,43,0.4413094011012007
7,4,0.1,1000.0,Gaussian,Gaussian,44,0.44244858047420443
7,4,0.1,1000.0,Gaussian,Gaussian,45,0.44357240980346324
7,4,0.1,1000.0,Gaussian,Gaussian,46,0.44467976297455153
7,4,0.1,1000.0,Gaussian,Gaussian,47,0.44576972068622334
7,4,0.1,1000.0,Gaussian,Gaussian,48,0.4468415496357588
7,4,0.1,1000.0,Gaussian,Gaussian,49,0.4478946830297275
