nloci,reps,a1s,K1s,kernel,traits,time,mnnd
5,7,0.1,1000.0,Gaussian,Gaussian,1,-0.16893930931574494
5,7,0.1,1000.0,Gaussian,Gaussian,2,-0.16787230503005196
5,7,0.1,1000.0,Gaussian,Gaussian,3,-0.16515613375845214
5,7,0.1,1000.0,Gaussian,Gaussian,4,-0.16321882571579377
5,7,0.1,1000.0,Gaussian,Gaussian,5,-0.15790773692732168
5,7,0.1,1000.0,Gaussian,Gaussian,6,-0.15089002104967378
5,7,0.1,1000.0,Gaussian,Gaussian,7,-0.14431225925256086
5,7,0.1,1000.0,Gaussian,Gaussian,8,-0.13776933894068882
5,7,0.1,1000.0,Gaussian,Gaussian,9,-0.1313424670477217
5,7,0.1,1000.0,Gaussian,Gaussian,10,-0.1251010979239819
5,7,0.1,1000.0,Gaussian,Gaussian,11,-0.11909852707945733
5,7,0.1,1000.0,Gaussian,Gaussian,12,-0.11337239495565378
5,7,0.1,1000.0,Gaussian,Gaussian,13,-0.10794689545218304
5,7,0.1,1000.0,Gaussian,Gaussian,14,-0.10283539774623696
5,7,0.1,1000.0,Gaussian,Gaussian,15,-0.09804286341173565
5,7,0.1,1000.0,Gaussian,Gaussian,16,-0.09356783713183936
5,7,0.1,1000.0,Gaussian,Gaussian,17,-0.08940400912973147
5,7,0.1,1000.0,Gaussian,Gaussian,18,-0.08554143418630687
5,7,0.1,1000.0,Gaussian,Gaussian,19,-0.08196750074765316
5,7,0.1,1000.0,Gaussian,Gaussian,20,-0.07866772072672744
5,7,0.1,1000.0,Gaussian,Gaussian,21,-0.07526318537521104
5,7,0.1,1000.0,Gaussian,Gaussian,22,-0.0689419140989197
5,7,0.1,1000.0,Gaussian,Gaussian,23,-0.0627371684023652
5,7,0.1,1000.0,Gaussian,Gaussian,24,-0.05594344620473966
5,7,0.1,1000.0,Gaussian,Gaussian,25,-0.04935466064391145
5,7,0.1,1000.0,Gaussian,Gaussian,26,-0.04319203375574886
5,7,0.1,1000.0,Gaussian,Gaussian,27,-0.03730306861883919
5,7,0.1,1000.0,Gaussian,Gaussian,28,-0.03161034811539978
5,7,0.1,1000.0,Gaussian,Gaussian,29,-0.026116854886556982
5,7,0.1,1000.0,Gaussian,Gaussian,30,-0.020823245056484706
5,7,0.1,1000.0,Gaussian,Gaussian,31,-0.015728563408035048
5,7,0.1,1000.0,Gaussian,Gaussian,32,-0.010830615801074042
5,7,0.1,1000.0,Gaussian,Gaussian,33,-0.0065193458354737095
5,7,0.1,1000.0,Gaussian,Gaussian,34,-0.0023851296099969784
5,7,0.1,1000.0,Gaussian,Gaussian,35,0.0015670833597252593
5,7,0.1,1000.0,Gaussian,Gaussian,36,0.005340956873901205
5,7,0.1,1000.0,Gaussian,Gaussian,37,0.008941426911863141
5,7,0.1,1000.0,Gaussian,Gaussian,38,0.012373926270464042
5,7,0.1,1000.0,Gaussian,Gaussian,39,0.015644133598560424
5,7,0.1,1000.0,Gaussian,Gaussian,40,0.018757848149804742
5,7,0.1,1000.0,Gaussian,Gaussian,41,0.021720912218845364
5,7,0.1,1000.0,Gaussian,Gaussian,42,0.024539156887785744
5,7,0.1,1000.0,Gaussian,Gaussian,43,0.027218361456119916
5,7,0.1,1000.0,Gaussian,Gaussian,44,0.02913062999470485
5,7,0.1,1000.0,Gaussian,Gaussian,45,0.030342552585227993
5,7,0.1,1000.0,Gaussian,Gaussian,46,0.03144336955766288
5,7,0.1,1000.0,Gaussian,Gaussian,47,0.03243879910514881
5,7,0.1,1000.0,Gaussian,Gaussian,48,0.033376835642473096
5,7,0.1,1000.0,Gaussian,Gaussian,49,0.03491064710760306
5,7,0.1,1000.0,Gaussian,Gaussian,50,0.036353310789347545
5,7,0.1,1000.0,Gaussian,Gaussian,51,0.037709037222882644
5,7,0.1,1000.0,Gaussian,Gaussian,52,0.038981878294505494
5,7,0.1,1000.0,Gaussian,Gaussian,53,0.04017572847426223
5,7,0.1,1000.0,Gaussian,Gaussian,54,0.041294326914306984
5,7,0.1,1000.0,Gaussian,Gaussian,55,0.04234126024024091
5,7,0.1,1000.0,Gaussian,Gaussian,56,0.043319965889622336
5,7,0.1,1000.0,Gaussian,Gaussian,57,0.044233735874755875
5,7,0.1,1000.0,Gaussian,Gaussian,58,0.045588260087704405
5,7,0.1,1000.0,Gaussian,Gaussian,59,0.047000381258947815
5,7,0.1,1000.0,Gaussian,Gaussian,60,0.04835434535611769
5,7,0.1,1000.0,Gaussian,Gaussian,61,0.04965273160779767
5,7,0.1,1000.0,Gaussian,Gaussian,62,0.050898007289191735
5,7,0.1,1000.0,Gaussian,Gaussian,63,0.05209253155953667
5,7,0.1,1000.0,Gaussian,Gaussian,64,0.053238559343946744
5,7,0.1,1000.0,Gaussian,Gaussian,65,0.05433824522491352
5,7,0.1,1000.0,Gaussian,Gaussian,66,0.05539364731481223
5,7,0.1,1000.0,Gaussian,Gaussian,67,0.056406731085988183
5,7,0.1,1000.0,Gaussian,Gaussian,68,0.05737937313944376
5,7,0.1,1000.0,Gaussian,Gaussian,69,0.05831336489699469
5,7,0.1,1000.0,Gaussian,Gaussian,70,0.059210416204935654
5,7,0.1,1000.0,Gaussian,Gaussian,71,0.06007215884005986
5,7,0.1,1000.0,Gaussian,Gaussian,72,0.06090014991115319
5,7,0.1,1000.0,Gaussian,Gaussian,73,0.06169587515107746
5,7,0.1,1000.0,Gaussian,Gaussian,74,0.06246075209617328
5,7,0.1,1000.0,Gaussian,Gaussian,75,0.06319613315112689
5,7,0.1,1000.0,Gaussian,Gaussian,76,0.06390330853855818
5,7,0.1,1000.0,Gaussian,Gaussian,77,0.06458350913355694
5,7,0.1,1000.0,Gaussian,Gaussian,78,0.06523790918417571
5,7,0.1,1000.0,Gaussian,Gaussian,79,0.06586762891949961
5,7,0.1,1000.0,Gaussian,Gaussian,80,0.06647373704746479
5,7,0.1,1000.0,Gaussian,Gaussian,81,0.0670572531449328
5,7,0.1,1000.0,Gaussian,Gaussian,82,0.0676191499429361
5,7,0.1,1000.0,Gaussian,Gaussian,83,0.06816035551014409
5,7,0.1,1000.0,Gaussian,Gaussian,84,0.06868175533785321
5,7,0.1,1000.0,Gaussian,Gaussian,85,0.06918419432987985
5,7,0.1,1000.0,Gaussian,Gaussian,86,0.0696684787008143
5,7,0.1,1000.0,Gaussian,Gaussian,87,0.07013537778613713
5,7,0.1,1000.0,Gaussian,Gaussian,88,0.07058562576768639
5,7,0.1,1000.0,Gaussian,Gaussian,89,0.07101992331795783
5,7,0.1,1000.0,Gaussian,Gaussian,90,0.07143893916666155
5,7,0.1,1000.0,Gaussian,Gaussian,91,0.07184331159289432
5,7,0.1,1000.0,Gaussian,Gaussian,92,0.0722336498462321
5,7,0.1,1000.0,Gaussian,Gaussian,93,0.07261053549993067
5,7,0.1,1000.0,Gaussian,Gaussian,94,0.07297452373935145
5,7,0.1,1000.0,Gaussian,Gaussian,95,0.07371043572955815
5,7,0.1,1000.0,Gaussian,Gaussian,96,0.07442436214373897
5,7,0.1,1000.0,Gaussian,Gaussian,97,0.07512518826195771
5,7,0.1,1000.0,Gaussian,Gaussian,98,0.07581441109136766
5,7,0.1,1000.0,Gaussian,Gaussian,99,0.07649276744847708
5,7,0.1,1000.0,Gaussian,Gaussian,100,0.0771607760333613
5,7,0.1,1000.0,Gaussian,Gaussian,101,0.07740863028764448
5,7,0.1,1000.0,Gaussian,Gaussian,102,0.07757619811753147
5,7,0.1,1000.0,Gaussian,Gaussian,103,0.07793021347564315
5,7,0.1,1000.0,Gaussian,Gaussian,104,0.07827174010048238
5,7,0.1,1000.0,Gaussian,Gaussian,105,0.07860530664465169
5,7,0.1,1000.0,Gaussian,Gaussian,106,0.07893170758084744
5,7,0.1,1000.0,Gaussian,Gaussian,107,0.0792513666161945
5,7,0.1,1000.0,Gaussian,Gaussian,108,0.07956460216781519
5,7,0.1,1000.0,Gaussian,Gaussian,109,0.07987168758644106
5,7,0.1,1000.0,Gaussian,Gaussian,110,0.0801728715333453
5,7,0.1,1000.0,Gaussian,Gaussian,111,0.08046838612572582
5,7,0.1,1000.0,Gaussian,Gaussian,112,0.0807584505279552
5,7,0.1,1000.0,Gaussian,Gaussian,113,0.08104327271313791
5,7,0.1,1000.0,Gaussian,Gaussian,114,0.08132305046340081
5,7,0.1,1000.0,Gaussian,Gaussian,115,0.08159797204357619
5,7,0.1,1000.0,Gaussian,Gaussian,116,0.08186821672767171
5,7,0.1,1000.0,Gaussian,Gaussian,117,0.08213395525278194
5,7,0.1,1000.0,Gaussian,Gaussian,118,0.08239535023192483
5,7,0.1,1000.0,Gaussian,Gaussian,119,0.08265255653934032
5,7,0.1,1000.0,Gaussian,Gaussian,120,0.08290572167441422
5,7,0.1,1000.0,Gaussian,Gaussian,121,0.08315498610721857
5,7,0.1,1000.0,Gaussian,Gaussian,122,0.08356813858644686
5,7,0.1,1000.0,Gaussian,Gaussian,123,0.08406989246245501
5,7,0.1,1000.0,Gaussian,Gaussian,124,0.0845667098563565
5,7,0.1,1000.0,Gaussian,Gaussian,125,0.08505870833587076
5,7,0.1,1000.0,Gaussian,Gaussian,126,0.08554600005500858
5,7,0.1,1000.0,Gaussian,Gaussian,127,0.08602869200907687
5,7,0.1,1000.0,Gaussian,Gaussian,128,0.08650688627791032
5,7,0.1,1000.0,Gaussian,Gaussian,129,0.08698068025789615
5,7,0.1,1000.0,Gaussian,Gaussian,130,0.08745016688332086
5,7,0.1,1000.0,Gaussian,Gaussian,131,0.08791543483756005
5,7,0.1,1000.0,Gaussian,Gaussian,132,0.08793998512851188
5,7,0.1,1000.0,Gaussian,Gaussian,133,0.08791020677995132
5,7,0.1,1000.0,Gaussian,Gaussian,134,0.08788009578628163
5,7,0.1,1000.0,Gaussian,Gaussian,135,0.08784899793447118
5,7,0.1,1000.0,Gaussian,Gaussian,136,0.08781672888954348
5,7,0.1,1000.0,Gaussian,Gaussian,137,0.08778324575414824
5,7,0.1,1000.0,Gaussian,Gaussian,138,0.08771898636290729
5,7,0.1,1000.0,Gaussian,Gaussian,139,0.08754185518434358
5,7,0.1,1000.0,Gaussian,Gaussian,140,0.08758008139633003
5,7,0.1,1000.0,Gaussian,Gaussian,141,0.08784488384101952
5,7,0.1,1000.0,Gaussian,Gaussian,142,0.0881090167866363
5,7,0.1,1000.0,Gaussian,Gaussian,143,0.08837244031184102
5,7,0.1,1000.0,Gaussian,Gaussian,144,0.08863511471155754
5,7,0.1,1000.0,Gaussian,Gaussian,145,0.08883999833042547
5,7,0.1,1000.0,Gaussian,Gaussian,146,0.08901428644042428
5,7,0.1,1000.0,Gaussian,Gaussian,147,0.08918998606648713
5,7,0.1,1000.0,Gaussian,Gaussian,148,0.08936700040141574
5,7,0.1,1000.0,Gaussian,Gaussian,149,0.08954523427306317
5,7,0.1,1000.0,Gaussian,Gaussian,150,0.08972459416659383
5,7,0.1,1000.0,Gaussian,Gaussian,151,0.0899049882441669
5,7,0.1,1000.0,Gaussian,Gaussian,152,0.09008632636163108
5,7,0.1,1000.0,Gaussian,Gaussian,153,0.09026675801766666
5,7,0.1,1000.0,Gaussian,Gaussian,154,0.09029127842611306
5,7,0.1,1000.0,Gaussian,Gaussian,155,0.09031768846146422
5,7,0.1,1000.0,Gaussian,Gaussian,156,0.0903458985361461
5,7,0.1,1000.0,Gaussian,Gaussian,157,0.09037582079341425
5,7,0.1,1000.0,Gaussian,Gaussian,158,0.09040736910929113
5,7,0.1,1000.0,Gaussian,Gaussian,159,0.09044045909238067
5,7,0.1,1000.0,Gaussian,Gaussian,160,0.09047500808171136
5,7,0.1,1000.0,Gaussian,Gaussian,161,0.09051093514274879
5,7,0.1,1000.0,Gaussian,Gaussian,162,0.090548161061721
5,7,0.1,1000.0,Gaussian,Gaussian,163,0.0905866083383731
5,7,0.1,1000.0,Gaussian,Gaussian,164,0.09062620117728334
5,7,0.1,1000.0,Gaussian,Gaussian,165,0.09066686547783978
5,7,0.1,1000.0,Gaussian,Gaussian,166,0.09070852882300132
5,7,0.1,1000.0,Gaussian,Gaussian,167,0.09075112046692319
5,7,0.1,1000.0,Gaussian,Gaussian,168,0.09079457132155448
5,7,0.1,1000.0,Gaussian,Gaussian,169,0.09083881394229515
5,7,0.1,1000.0,Gaussian,Gaussian,170,0.09088378251278251
5,7,0.1,1000.0,Gaussian,Gaussian,171,0.09092941282890095
5,7,0.1,1000.0,Gaussian,Gaussian,172,0.09097564228207351
5,7,0.1,1000.0,Gaussian,Gaussian,173,0.09102240984191681
5,7,0.1,1000.0,Gaussian,Gaussian,174,0.09106965603831009
5,7,0.1,1000.0,Gaussian,Gaussian,175,0.09111732294294636
5,7,0.1,1000.0,Gaussian,Gaussian,176,0.09116535415042049
5,7,0.1,1000.0,Gaussian,Gaussian,177,0.09121369475890234
5,7,0.1,1000.0,Gaussian,Gaussian,178,0.09126229135045279
5,7,0.1,1000.0,Gaussian,Gaussian,179,0.0913110919710164
5,7,0.1,1000.0,Gaussian,Gaussian,180,0.0913600461101394
5,7,0.1,1000.0,Gaussian,Gaussian,181,0.09140910468046443
5,7,0.1,1000.0,Gaussian,Gaussian,182,0.09127787814629605
5,7,0.1,1000.0,Gaussian,Gaussian,183,0.09115236368307965
5,7,0.1,1000.0,Gaussian,Gaussian,184,0.09102825801424581
5,7,0.1,1000.0,Gaussian,Gaussian,185,0.0909047934479831
5,7,0.1,1000.0,Gaussian,Gaussian,186,0.09078169697866327
5,7,0.1,1000.0,Gaussian,Gaussian,187,0.09065884086884644
5,7,0.1,1000.0,Gaussian,Gaussian,188,0.09053615325511256
5,7,0.1,1000.0,Gaussian,Gaussian,189,0.09041358624805257
5,7,0.1,1000.0,Gaussian,Gaussian,190,0.09029110290608545
5,7,0.1,1000.0,Gaussian,Gaussian,191,0.09016867163125156
5,7,0.1,1000.0,Gaussian,Gaussian,192,0.0900462637078185
5,7,0.1,1000.0,Gaussian,Gaussian,193,0.08992385220924443
5,7,0.1,1000.0,Gaussian,Gaussian,194,0.08980141150698383
5,7,0.1,1000.0,Gaussian,Gaussian,195,0.08967891704497251
5,7,0.1,1000.0,Gaussian,Gaussian,196,0.08955634523156727
5,7,0.1,1000.0,Gaussian,Gaussian,197,0.08943367338343614
5,7,0.1,1000.0,Gaussian,Gaussian,198,0.08931087969244648
5,7,0.1,1000.0,Gaussian,Gaussian,199,0.0891879432027204
5,7,0.1,1000.0,Gaussian,Gaussian,200,0.08906484379220603
5,7,0.1,1000.0,Gaussian,Gaussian,201,0.08894156215626232
5,7,0.1,1000.0,Gaussian,Gaussian,202,0.08881807979215643
5,7,0.1,1000.0,Gaussian,Gaussian,203,0.0886943789839709
5,7,0.1,1000.0,Gaussian,Gaussian,204,0.08857044278775043
5,7,0.1,1000.0,Gaussian,Gaussian,205,0.08844625501676548
5,7,0.1,1000.0,Gaussian,Gaussian,206,0.08832180022687844
5,7,0.1,1000.0,Gaussian,Gaussian,207,0.0881970637019921
5,7,0.1,1000.0,Gaussian,Gaussian,208,0.0880720314395934
5,7,0.1,1000.0,Gaussian,Gaussian,209,0.08794669013637363
5,7,0.1,1000.0,Gaussian,Gaussian,210,0.08782102717395342
5,7,0.1,1000.0,Gaussian,Gaussian,211,0.08769503060470733
5,7,0.1,1000.0,Gaussian,Gaussian,212,0.08756868913768523
5,7,0.1,1000.0,Gaussian,Gaussian,213,0.0874419921246578
5,7,0.1,1000.0,Gaussian,Gaussian,214,0.08731492954626552
5,7,0.1,1000.0,Gaussian,Gaussian,215,0.08718749199829307
5,7,0.1,1000.0,Gaussian,Gaussian,216,0.08705967067807367
5,7,0.1,1000.0,Gaussian,Gaussian,217,0.08693145737101036
5,7,0.1,1000.0,Gaussian,Gaussian,218,0.08680284443723414
5,7,0.1,1000.0,Gaussian,Gaussian,219,0.08667382479840306
5,7,0.1,1000.0,Gaussian,Gaussian,220,0.08654439192462629
5,7,0.1,1000.0,Gaussian,Gaussian,221,0.08641453982154185
5,7,0.1,1000.0,Gaussian,Gaussian,222,0.08628426301752387
5,7,0.1,1000.0,Gaussian,Gaussian,223,0.08615355655104583
5,7,0.1,1000.0,Gaussian,Gaussian,224,0.08602241595818513
5,7,0.1,1000.0,Gaussian,Gaussian,225,0.0858908372602782
5,7,0.1,1000.0,Gaussian,Gaussian,226,0.08575881695171891
5,7,0.1,1000.0,Gaussian,Gaussian,227,0.08562635198791968
5,7,0.1,1000.0,Gaussian,Gaussian,228,0.08549343977341811
5,7,0.1,1000.0,Gaussian,Gaussian,229,0.0853600781501357
5,7,0.1,1000.0,Gaussian,Gaussian,230,0.08522626538579163
5,7,0.1,1000.0,Gaussian,Gaussian,231,0.08509200016247952
5,7,0.1,1000.0,Gaussian,Gaussian,232,0.08495728156538668
5,7,0.1,1000.0,Gaussian,Gaussian,233,0.08482210907167845
5,7,0.1,1000.0,Gaussian,Gaussian,234,0.08449429749609898
5,7,0.1,1000.0,Gaussian,Gaussian,235,0.08413321644278618
5,7,0.1,1000.0,Gaussian,Gaussian,236,0.08377386707621323
5,7,0.1,1000.0,Gaussian,Gaussian,237,0.08341624362030059
5,7,0.1,1000.0,Gaussian,Gaussian,238,0.08306034033530704
5,7,0.1,1000.0,Gaussian,Gaussian,239,0.08270615151515284
5,7,0.1,1000.0,Gaussian,Gaussian,240,0.08235367148485297
5,7,0.1,1000.0,Gaussian,Gaussian,241,0.08200289459805536
5,7,0.1,1000.0,Gaussian,Gaussian,242,0.0816538152346805
5,7,0.1,1000.0,Gaussian,Gaussian,243,0.08130642779867149
5,7,0.1,1000.0,Gaussian,Gaussian,244,0.08096072671583333
5,7,0.1,1000.0,Gaussian,Gaussian,245,0.08061670643177582
5,7,0.1,1000.0,Gaussian,Gaussian,246,0.08027436140994598
5,7,0.1,1000.0,Gaussian,Gaussian,247,0.07993368612975557
5,7,0.1,1000.0,Gaussian,Gaussian,248,0.0795946750847948
5,7,0.1,1000.0,Gaussian,Gaussian,249,0.07923849146688244
5,7,0.1,1000.0,Gaussian,Gaussian,250,0.07881908102668278
5,7,0.1,1000.0,Gaussian,Gaussian,251,0.0784019185470818
